MORTADELA POLLO PREMIUM BRAKEL 250 G,,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000331.png,https://domicilios.tiendasd1.com/p/mortadela-pollo-premium-brakel-250-g-12000331
JAMÓN DE CERDO PREMIUM VIANDÉ 300 G,,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000388.png,https://domicilios.tiendasd1.com/p/jamon-de-cerdo-premium-viande-300-g-12000388
LONGANIZA DE CERDO VIANDÉ 320 G,,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000561.png,https://domicilios.tiendasd1.com/p/longaniza-de-cerdo-viande-320-g-12000561
HAMBURGUESA DE RES VIANDÉ 450 G,,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000575.png,https://domicilios.tiendasd1.com/p/hamburguesa-de-res-viande-450-g-12000575
TOCINETA TIPO SANDWICH VIANDÉ 200 G,,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000770.png,https://domicilios.tiendasd1.com/p/tocineta-tipo-sandwich-viande-200-g-12000770
SALCHICHA MINIMANGUERA VIANDÉ 480 G,,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000913.png,https://domicilios.tiendasd1.com/p/salchicha-minimanguera-viande-480-g-12000913
JAMON DE PAVO WHITE HOLLAND 250 G,,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12001190.png,https://domicilios.tiendasd1.com/p/jamon-de-pavo-white-holland-250-g-12001190
JAMÓN DE CERDO VIANDÉ 400 GRS,,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000077.png,https://domicilios.tiendasd1.com/p/jamon-de-cerdo-viande-400-grs-12000077
MORTADELA FINA VIANDÉ 225 GRS,,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000079.png,https://domicilios.tiendasd1.com/p/mortadela-fina-viande-225-grs-12000079
SALCHICHA PARRILLA VIANDÉ 500 GRS,,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000080.png,https://domicilios.tiendasd1.com/p/salchicha-parrilla-viande-500-grs-12000080
