Producto,Precio,Supermercado,Categoria,IMG,Pagina
PAPA MARGARITA 12U 25G BBQ,$18.750,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_papa_margarita_12u_25gr_bbq_pasabocas_700x700.jpg?v=1620489547,https://lavaquita.co/collections/bebidas-y-snacks/products/papa_margarita_12u_25g_bbq
PAPA RECETA CLASICA 6U 38G ALITAS BBQ,$15.950,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_papa_receta_clasica_6u_38gr_alitas_bbq_pasabocas_700x700.jpg?v=1620489497,https://lavaquita.co/collections/bebidas-y-snacks/products/papa_receta_clasica_6u_38g_alitas_bbq
GASEOSA QUATRO 400ML,$1.950,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_gaseosa_quatro_400ml_bebidas_liquidas_700x700.jpg?v=1620489366,https://lavaquita.co/collections/bebidas-y-snacks/products/gaseosa_quatro_400ml
GALLETA FESTIVAL 403G COCO,$5.912,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_galleta_festival_403gr_coco_galletas_700x700.jpg?v=1620489267,https://lavaquita.co/collections/bebidas-y-snacks/products/galleta_festival_403g_coco
QUESO URRAENO BONANZA 20U 330G,$6.500,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_queso_urraeno_bonanza_20u_330g_dulceria_700x700.jpg?v=1620489185,https://lavaquita.co/collections/bebidas-y-snacks/products/queso_urraeno_bonanza_20u_330g
CHOCOLATINA JET 24G BLANCA,$1.150,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_chocolatina_jet_24gr_blanca_dulceria_700x700.jpg?v=1620489160,https://lavaquita.co/collections/bebidas-y-snacks/products/chocolatina_jet_24g_blanca
BOCADITOS BONANZA 10U 450G,$8.650,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_bocadillo_bonanza_10u_450gr_dulceria_700x700.jpg?v=1620489121,https://lavaquita.co/collections/bebidas-y-snacks/products/bocaditos_bonanza_10u_450g
HALLS BARRA 12U EXTRA STRONG,$1.190,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_halls_barra_12u_extra_strong_dulceria_700x700.jpg?v=1620489108,https://lavaquita.co/collections/bebidas-y-snacks/products/halls_barra_12u_extra_strong
PANELITA COPELIA 12U 20G AREQ COCO,$14.590,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_panelita_copelia_12u_20gr_areq_coco_dulceria_700x700.jpg?v=1620489071,https://lavaquita.co/collections/bebidas-y-snacks/products/panelita_copelia_12u_20g_areq_coco
AGUA CRISTAL 600ML C/GAS,$1.400,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_agua_cristal_600ml_c_gas_bebidas_liquidas_700x700.jpg?v=1620488172,https://lavaquita.co/collections/bebidas-y-snacks/products/agua_cristal_600m_c-gas
CHOCOLATINA DRACULA HW 42G,$2.250,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_chocolatina-dracula_800x800_jpg_500x500.jpg?v=1664486466,https://lavaquita.co/collections/bebidas-y-snacks/products/chocolatina-dracula-hw-42g
ROSQUITAS MASTER CHIPS 80G,$3.950,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercado_la_vaquita_supervaquita_master_chips_rosquitas_pasabocas_80g_700x700.jpg?v=1638545600,https://lavaquita.co/collections/bebidas-y-snacks/products/rosquitas-master-chips-80g
HELADO COLOMBINA 1/2LT 300G FRUTOS ROJOS,$9.990,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_colombina_helado_frutos_rojo_mediolitro_1_700x700.jpg?v=1633102737,https://lavaquita.co/collections/bebidas-y-snacks/products/helado-colombina-1-2lt-300g-frutos-rojos
TE HELADO SUNTEA 436G 9L FUSION FRUTAS,$11.950,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_te_suntea_fusion_frutas_9000ml_700x700.jpg?v=1632930530,https://lavaquita.co/collections/bebidas-y-snacks/products/te-helado-suntea-436g-9l-fusion-frutas
MR TEA 500ML DURAZNO,$2.100,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_mr_tea_500ml_durazno_bebidas_liquidas_700x700.jpg?v=1620489753,https://lavaquita.co/collections/bebidas-y-snacks/products/mr_tea_500m_durazno
ZUMO UVA ADHER 250M,$1.990,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_zumo_de_uvas_adher_250m_liquidas_700x700.jpg?v=1620489442,https://lavaquita.co/collections/bebidas-y-snacks/products/zumo_uva_adher_250m
JUGO HIT 200M MANGO,$1.150,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_jugo_hit_200ml_mango_light_bebidas_liquidas_700x700.jpg?v=1620489450,https://lavaquita.co/collections/bebidas-y-snacks/products/jugo_hit_200m_mango
CHOCOLATINA JUMBO 100G MANI,$4.150,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_chocolatina_jumbo_100gr_mani_dulceria_700x700.jpg?v=1620489089,https://lavaquita.co/collections/bebidas-y-snacks/products/chocolatina_jumbo_100g_mani
AGUA H2O 600ML LIMA LIMON,$2.490,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_agua_h2o_600ml_lima_limon_bebidas_liquidas_700x700.jpg?v=1620488150,https://lavaquita.co/collections/bebidas-y-snacks/products/agua_h2o_600m_lima_limon
CHOC COLOR CACAO 70% CACAO 60GR,$7.150,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_color_cacao_chigorodo_70_chocolate_60g_700x700.jpg?v=1639752239,https://lavaquita.co/collections/bebidas-y-snacks/products/choc-color-cacao-70-cacao-60gr
CHOCOLATE NOGGY 36U VASO,$14.550,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_ferrero_noggy_36unidades_150g_700x700.jpg?v=1639691081,https://lavaquita.co/collections/bebidas-y-snacks/products/chocolate-noggy-36u-vaso
AROMATICA MIX FRUTAS GUMBIA 175G,$19.790,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_gumbia_mix_frutas_mango_fresa_uchuva_deshidratadas_175g_700x700.jpg?v=1639607145,https://lavaquita.co/collections/bebidas-y-snacks/products/aromatica-mix-frutas-gumbia-175g
FRUTA DESHID GUMBIA 28G M/BICHE,$3.190,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_gumbia_mango_biche_sal_marina_deshidratado_28g_700x700.jpg?v=1639603925,https://lavaquita.co/collections/bebidas-y-snacks/products/fruta-deshid-gumbia-28g-m-biche
TOPPINGS MEZCLA MACEDONIA DULCE 100G,$8.790,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_manitoba_toppings_toscana_100g_700x700.jpg?v=1639598630,https://lavaquita.co/collections/bebidas-y-snacks/products/toppings-mezcla-macedonia-dulce-100g
CREMA MUU 120G,$4.100,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercado_la_vaquita_supervaquita_colombina_muuu_crema_chocolate_con_avellana_12unidades_120g_700x700.jpg?v=1639588844,https://lavaquita.co/collections/bebidas-y-snacks/products/crema-muu-120g
CINAMMON ROLLS 6U 420G,$21.100,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercado_la_vaquita_supervaquita_pasteleria_santaelena_cinnomon_rolls_420g_700x700.jpg?v=1639583604,https://lavaquita.co/collections/bebidas-y-snacks/products/cinammon-rolls-6u-420g
SYRUP HAZ DE OROS 340G LIGHT,$14.650,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercado_la_vaquita_supervaquita_haz_de_oros_syrup_light_340ml_700x700.jpg?v=1639513443,https://lavaquita.co/collections/bebidas-y-snacks/products/syrup-haz-de-oros-340g-light
DULCE AREQUIPE CON STEVIA 230G NEBRASKA,$7.190,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_nebraska_dulce_arequipe_light_230g_700x700.jpg?v=1637974032,https://lavaquita.co/collections/bebidas-y-snacks/products/dulce-arequipe-con-stevia-230g-nebraska
MERMELADA KONFYT 250G F/ROJOS,$9.590,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_konfyt_mermelada_Frutos_rojos_250g_700x700.jpg?v=1637973625,https://lavaquita.co/collections/bebidas-y-snacks/products/mermelada-konfyt-250g-f-rojos
PASABOCA SUSI 100G ARROZ,$7.390,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_susi_pasaboca_arroz_soplado_100g_700x700.jpg?v=1633616186,https://lavaquita.co/collections/bebidas-y-snacks/products/pasaboca-susi-100g-arroz
DULCES CARAMELO WERTHERS S/A 70G,$10.050,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_werthers_original_caramelos_cacao_crema_sin_azucar_2_700x700.jpg?v=1633188060,https://lavaquita.co/collections/bebidas-y-snacks/products/dulces-caramelo-werthers-s-a-70g
HELADO COLOMBINA 1LT 600G RON PASAS,$16.990,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_colombina_helado_ron_pasas_1L_700x700.jpg?v=1633102852,https://lavaquita.co/collections/bebidas-y-snacks/products/helado-colombina-1lt-600g-ron-pasas
AGUA ZEN 540ML LIMA-LIMON MENTA,$1.950,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_agua_zen_lima_limon_hojas_menta_540ml_700x700.jpg?v=1632496036,https://lavaquita.co/collections/bebidas-y-snacks/products/agua-zen-540ml-lima-limon-menta
GOMAS E-FRUTTI 50G GLOWORMS,$2.250,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_efrutti_gomas_sour_glowworms_50g_1_700x700.jpg?v=1632409884,https://lavaquita.co/collections/bebidas-y-snacks/products/gomas-e-frutti-50g-gloworms
MALTA LEONA PET 6U 400ML,$10.350,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_malta_leona_pet_6u_400ml_bebidas_liquidas_700x700.jpg?v=1626826006,https://lavaquita.co/collections/bebidas-y-snacks/products/malta-leona-pet-6u-400ml
JUGO HIT 1.5L MORA,$3.750,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_jugo_hit_1.5l_mora_bebidas_liquidas_700x700.jpg?v=1626824855,https://lavaquita.co/collections/bebidas-y-snacks/products/jugo-hit-1-5l-mora
TOSTADA SUSANITA 80G ARROZ QUINUA ORGAN,$4.790,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_tostada_susanita_80g_arroz_quinua_organ_panaderia_700x700.jpg?v=1626795635,https://lavaquita.co/collections/bebidas-y-snacks/products/tostada-susanita-80g-arroz-quinua-organ
DORITOS 175G FLAMING HOT,$7.150,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_doritos_175g_flamin_hot_pasabocas_700x700.jpg?v=1626720438,https://lavaquita.co/collections/bebidas-y-snacks/products/doritos-175g-flaming-hot
GASEOSA SCHWEPPES 1.7L GINGER,$3.350,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_schweppes_1.7lt_ginger_gaseosas_700x700.jpg?v=1626458850,https://lavaquita.co/collections/bebidas-y-snacks/products/gaseosa-schweppes-1-7lt-ginger
GASEOSA POSTOBON 1.5 PEPSI LIGHT,$2.790,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_gaseosa_postobon_1.5_pepsi_light_gaseosas_700x700.jpg?v=1626458434,https://lavaquita.co/collections/bebidas-y-snacks/products/gaseosa-postobon-1-5-pepsi-light
GASEOSA POSTOBON 1.5L UVA ZERO,$2.790,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_gaseosa_postobon_1_5l_uva_zero_gaseosas_700x700.jpg?v=1626438620,https://lavaquita.co/collections/bebidas-y-snacks/products/gaseosa-postobon-1-5l-uva-zero
GASEOSA SPRITE LIMA LIMON 3L,$6.350,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_gaseosa_sprite_lima_limon_3lgaseosas_700x700.jpg?v=1623421619,https://lavaquita.co/collections/bebidas-y-snacks/products/gaseosa-sprite-lima-limon-3l
REFRESCO BOKA 18G 2L GUANABANA,$500,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_refresco_boka_18gr_2l_guanabana_bebidas_en_polvo_700x700.jpg?v=1620489694,https://lavaquita.co/collections/bebidas-y-snacks/products/refresco_boka_18g_2l_guanabana
TUTTIFRUTTI 18G LIMONADA,$500,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_tuttifrutti_18gr_limonada_bebidas_en_polvo_700x700.jpg?v=1620489657,https://lavaquita.co/collections/bebidas-y-snacks/products/tuttifrutti_18g_limonada
PALOMITAS ACT II 85G LITE/MANTEQUILLA,$4.650,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_palomitas_act_ii_85gr_lite_mantequilla_pasabocas_700x700.jpg?v=1620489613,https://lavaquita.co/collections/bebidas-y-snacks/products/palomitas_act_ii_85g_lite-mantequilla
MANI LA ESPECIAL 40G LIMON PIMIENTA,$1.240,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_mani_la_especial_40gr_limon_pimienta_pasabocas_700x700.jpg?v=1620489575,https://lavaquita.co/collections/bebidas-y-snacks/products/mani_la_especial_40g_limon_pimienta
JUGO HIT 500ML MANGO,$2.350,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_jugo_hit_500ml_mango_bebidas_liquidas_700x700.jpg?v=1620489478,https://lavaquita.co/collections/bebidas-y-snacks/products/jugo_hit_500ml_mango
PONY MALTA 200CM3 PET,$1.250,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_pony_malta_200ml_pet_bebidas_liquidas_700x700.jpg?v=1621963371,https://lavaquita.co/collections/bebidas-y-snacks/products/pony_malta_200m_pet
GALLETA WAFER NOEL 18X4 BOLSA CHOCOLATE,$7.550,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_galleta_wafer_noel_18x4_bolsa_chocolate_galletas_700x700.jpg?v=1620489294,https://lavaquita.co/collections/bebidas-y-snacks/products/galleta_wafer_noel_18x4_bolsa_chocolate
GALLETA 100% 6U 138G SANDWICH YOGURT GR,$6.990,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_galleta_100__6u_138gr_sandwich_yogurt_gr_galletas_700x700.jpg?v=1620489271,https://lavaquita.co/collections/bebidas-y-snacks/products/galleta_100-_6u_138g_sandwich_yogurt_gr
GALLETA BRIDGE 71G MINITACO FRESA,$1.890,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_galleta_bridge_71gr_minitaco_fresa_galletas_700x700.jpg?v=1620489261,https://lavaquita.co/collections/bebidas-y-snacks/products/galleta_bridge_71g_minitaco_fresa
GALLETA 100% 180G CRAKENA FIBRA MIEL,$4.350,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_galletas_crakenas_multicereal_fibra_miel_700x700.jpg?v=1630001117,https://lavaquita.co/collections/bebidas-y-snacks/products/galleta_100-_180g_crakena_fibra_miel
BEBIDA ENERGIZANTE VIVE100 240ML,$1.650,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_vive100_energizante_230ml_700x700.jpg?v=1629906116,https://lavaquita.co/collections/bebidas-y-snacks/products/bebida_energizante_vive100_230m
CHOCOLATINA GOL 31G UNIDAD ED ESPECIAL,$890,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_chocolatina_gol_31g_unidad_ed_especial_dulceria_700x700.jpg?v=1620489151,https://lavaquita.co/collections/bebidas-y-snacks/products/chocolatina_gol_31g_unidad_ed_especial
BUBBALOO SPARKIES 25G,$950,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_bubbaloo_sparkies_caramelo_masticable_700x700.jpg?v=1629907554,https://lavaquita.co/collections/bebidas-y-snacks/products/sparkies_20u_export
AREQUIPE ALPINA 500G,$11.980,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_arequipe_alpina_dulce_leche_500g_700x700.jpg?v=1629824361,https://lavaquita.co/collections/bebidas-y-snacks/products/arequipe_alpina_500g
MEDALLON FRUTIRREY 250G GUAYABA/AREQUIPE,$7.000,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_medallon_frutirrey_250gr_guayaba_arequipe_dulceria_700x700.jpg?v=1620489099,https://lavaquita.co/collections/bebidas-y-snacks/products/medallon_frutirrey_250g_guayaba-arequipe
AGUA CRISTAL 600M,$1.400,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_agua_cristal_600ml_bebidas_liquidas_50942627-4380-4a45-8ed4-578cf36de00a_700x700.jpg?v=1620488173,https://lavaquita.co/collections/bebidas-y-snacks/products/agua_cristal_600m
AGUA CRISTAL 330ML ALOE,$1.400,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_agua_cristal_330ml_aloe_bebidas_liquidas_700x700.jpg?v=1620488179,https://lavaquita.co/collections/bebidas-y-snacks/products/agua_cristal_330ml_aloe
AGUA MANANTIAL 600ML C/GAS,$2.350,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercado_la_vaquita_supervaquita_agua_manantial_con_gas_700x700.jpg?v=1629237387,https://lavaquita.co/collections/bebidas-y-snacks/products/agua_manantial_600m_c-gas
GALLETA DUCALES NOEL PG7 LLV8 969G,$14.990,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_galletaducales_noel_pague7_lleve8_700x700.jpg?v=1663862980,https://lavaquita.co/collections/bebidas-y-snacks/products/galleta-ducales-noel-pg7-llv8-969g
MIX MANITOBA 130G CACAO ORIGEN PRETZEL,$7.490,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_manitoba_mix_cacao_origen_pretzels_130g_700x700.jpg?v=1639598716,https://lavaquita.co/collections/bebidas-y-snacks/products/mix-manitoba-130g-cacao-origen-pretzel
NUEZ DEL BRASIL RIOVALLE X 500G,$24.980,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_riovalle_nueces_brasil_500g_700x700.jpg?v=1638226963,https://lavaquita.co/collections/bebidas-y-snacks/products/nuez-del-brasil-riovalle-x-500g
ALMENDRA TOSTADAS SALADAS 907G MS,$57.990,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_members_selection_almendras_tostadas_saladas_907g_700x700.jpg?v=1633624638,https://lavaquita.co/collections/bebidas-y-snacks/products/almendra-tostadas-saladas-907g-ms
PASABOCA SUSI 6U 120G GALLETA/QUESO,$10.130,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_susi_pasaboca_galletas_arroz_queso_6unidades_120g_700x700.jpg?v=1633616279,https://lavaquita.co/collections/bebidas-y-snacks/products/pasaboca-susi-6u-120g-galleta-queso
HELADO COLOMBINA 1/2LT 300G FRESA,$8.750,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_colombina_helado_fresa_mediolitro_700x700.jpg?v=1633102090,https://lavaquita.co/collections/bebidas-y-snacks/products/helado-colombina-1-2lt-300g-fresa
AGUA BRISA 1.5L C/GAS LIMA LIMON,$3.290,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_agua_brisa_1_5l_lima_limon_bebidas_liquidas_700x700.jpg?v=1623421166,https://lavaquita.co/collections/bebidas-y-snacks/products/agua-brisa-1-5l-c-gas-lima-limon
MANI LA ESPECIAL 50G MEZCLA CHOC,$1.640,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_mani_la_especial_50gr_mezcla_choc_pasabocas_700x700.jpg?v=1620489590,https://lavaquita.co/collections/bebidas-y-snacks/products/mani_la_especial_50g_mezcla_choc
PASABOCA TOSH 35G MIX SILVESTRE,$2.250,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_pasaboca_tosh_35gr_mix_silvestre_pasabocas_700x700.jpg?v=1620489580,https://lavaquita.co/collections/bebidas-y-snacks/products/pasaboca_tosh_35g_mix_silvestre
DETODITO 150G NATURAL FAMILIAR,$4.890,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_detodito_150gr_natural_familiar_pasabocas_700x700.jpg?v=1620489572,https://lavaquita.co/collections/bebidas-y-snacks/products/detodito_150g_natural_familiar
TOZINETAS FRED YUPI 12U 13G,$9.300,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_tozinetas_fred_yupi_12u_13gr_pasabocas_700x700.jpg?v=1620489564,https://lavaquita.co/collections/bebidas-y-snacks/products/tozinetas_fred_yupi_12u_13g
REFRESCO TAMPICO 1L GFA CITRUS,$2.880,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_refresco_tampico_1000c_gfa_citrus_bebidas_liquidas_700x700.jpg?v=1620489449,https://lavaquita.co/collections/bebidas-y-snacks/products/refresco_tampico_1000c_gfa_citrus
PAPA RAMO CASERA 105G PAPRIKA,$4.350,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_papa_ramo_casera_105gr_paprika_pasabocas_700x700.jpg?v=1620489480,https://lavaquita.co/collections/bebidas-y-snacks/products/papa_ramo_casera_105g_paprika
JUGO COSECHA PURA 1000ML NARANJA,$4.150,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_jugo_cosecha_pura_1000ml_naranja_bebidas_liquidas_700x700.jpg?v=1620489465,https://lavaquita.co/collections/bebidas-y-snacks/products/jugo_cosecha_pura_1000ml_naranja
GASEOSA POSTOBON 3.125L COLOMBIANA,$5.990,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_gaseosa_postobon_3.125l_colombiana_bebidas_liquidas_700x700.jpg?v=1621962636,https://lavaquita.co/collections/bebidas-y-snacks/products/gaseosa_postobon_3-125l_colombiana
PONY MALTA 1L,$2.890,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_pony_malta_litro_bebidas_liquidas_700x700.jpg?v=1620489400,https://lavaquita.co/collections/bebidas-y-snacks/products/pony_malta_litro
CHOCOLATINA JET 12G LECHE,$500,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_chocolatina_jet_12gr_leche_dulceria_700x700.jpg?v=1620489179,https://lavaquita.co/collections/bebidas-y-snacks/products/chocolatina_jet_12g_leche
BEBIDA ENERGIZANTE 473ML MONSTER ULTRA,$5.890,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_bebida_energizante_473ml_monster_ultra_bebidas_liquidas_700x700.jpg?v=1620489190,https://lavaquita.co/collections/bebidas-y-snacks/products/bebida_energizante_473ml_monster_ultra
BOCADILLO LONJA GUAYABA 400G MANJAR FRUT,$4.200,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_bocadillo_lonja_400g_manjar_frut_dulceria_700x700.jpg?v=1620489103,https://lavaquita.co/collections/bebidas-y-snacks/products/bocadillo_lonja_guayaba_400g_manjar_frut
GALLETA SALTINAS TRIS 12U X 21G,$6.150,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_saltinas_tris_galletas_12paquetes_264g_700x700.jpg?v=1639602814,https://lavaquita.co/collections/bebidas-y-snacks/products/galleta-saltinas-tris-12u-x-21g
GALLETA SALTINAS 9U 23.8G QUESO/CEBOLLA,$4.350,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_saltinas_sabores_queso_crema_cebolla_9unidades_700x700.jpg?v=1639602524,https://lavaquita.co/collections/bebidas-y-snacks/products/galleta-saltinas-9u-23-8g-queso-cebolla
GALLETA SALTINAS 9U 23.8G TOCINETA,$4.350,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_saltinas_sabores_tocineta_9unidades_700x700.jpg?v=1639602101,https://lavaquita.co/collections/bebidas-y-snacks/products/galleta-saltinas-9u-23-8g-tocineta
TOPPINGS MEZCLA MACEDONIA SALADA 100G,$8.790,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_manitoba_toppings_macedonia_100g_700x700.jpg?v=1639598900,https://lavaquita.co/collections/bebidas-y-snacks/products/toppings-mezcla-macedonia-salada-100g
